rating,poi_id,user_id
4,18969,87708843
2,7926758,5349288
5,6331965,42557962
4,10213,19109851
5,34010,19112182
4,6377299,62385191
3,6328244,17143936
5,9953,30688391
3,2651,40036677
4,10123,91717591
3,7690327,5561711
4,4875,67084892
3,3783,80643685
5,11616,34460849
1,3557,37824635
5,6327699,78587404
5,8092339,69316082
3,297799,17760491
5,6931387,82351053
5,856565,61609285
4,17737,19789343
2,34003,271462
5,21105,30298821
4,6563507,66525567
5,2651,72359961
3,6145403,349753
5,3859,58254712
4,4052,1949180
4,78074,35064839
4,502307,31946200
5,28136,489694
4,10192,19182490
3,7379,52852321
5,6327960,58146309
3,9452,58744175
5,24579,5409365
5,17042,136176
4,5428757,44955441
1,6825,57465375
5,849540,87473343
4,1127,84779591
3,9961,60955100
4,841581,65547982
5,3822,69215400
3,3511,88515234
5,11897,75268954
5,27776,48730410
3,6327310,19109851
3,21606,76383453
5,7332,60392021
5,5796645,53312891
4,23739,81596523
4,3561,87601335
3,6327775,55741562
5,21098,52767377
3,3474,82182096
5,4035,3813173
5,6427,68907280
3,7054687,67299969
3,23749,57818635
5,3466,64400725
3,404,70098266
3,299673,33913793
4,6618,479325
2,6820,949571
5,6377299,82258149
5,10220,37078460
4,7030104,70470406
5,5870965,81237207
4,10124,61001249
4,312012,10619682
5,9090218,53275985
4,30199,73248696
3,28099,429211
4,16302,91574851
4,15182,5233273
3,5429531,87594106
3,6931387,91474824
4,3248,31771156
4,5439461,76988534
5,6336847,91477215
1,3357,36539776
2,6059046,13130691
3,3472,87587208
4,4047,76547383
5,33650276,66161863
3,30810,85527631
5,5439760,17111562
4,6631237,60535056
5,7896236,80001279
3,5865171,19059789
4,5401745,73473645
3,7926758,52852321
3,6627897,92928593
2,6059046,42704274
4,4163,17477270
5,6906507,75161769
3,3466,35235613
4,7032079,347646
3,5439453,68598506
5,38436496,34412303
3,6323953,54943634
2,5435156,19489687
4,264773,44753236
3,35074,38449702
5,12662652,35568270
3,6413,36657346
3,5433479,19706842
4,5877224,48999054
4,5426830,40114518
4,87590,17475485
4,5929,50891966
3,3499,5113640
3,6327771,5215843
4,33661896,61598023
3,6151606,56276441
4,4385137,409674
3,6328243,32039042
3,29314,17767186
5,3899,10403306
3,5441242,92389848
3,21463,44610869
2,5440351,62254999
5,6329637,33022717
4,3912,411791
5,5877378,49764752
3,8338472,59522876
5,5427604,67395155
4,5422549,80096886
4,103647,73187764
5,6329090,30946230
3,5338068,39131783
4,6330859,42701136
3,5787235,43558890
3,872794,82158109
4,9005091,85865482
3,4154,17383843
3,6959503,17474172
4,34125,66568851
4,7687427,19612531
5,3563,51268705
5,5435127,453641
4,5429531,76905933
3,28124,19141801
5,7693611,45995759
2,6413,71106933
3,3517,91641040
3,9402,19311621
3,7047173,17416022
5,27788,19882788
2,11893,40771980
3,6931387,89314739
5,7399339,55165733
5,33649716,37959357
4,6327706,93789252
5,33605676,46856818
5,207674,17443494
3,862884,55205216
4,8078908,347646
4,8773237,80325535
3,6329645,17426244
3,6627876,51440528
4,7559346,70782308
4,6627932,81307102
5,21644,5478982
5,5198,75042607
4,33534332,77037566
3,6627768,1382868651
5,827688,49637203
2,6427,73248696
5,3936,72883718
5,28156,35507604
2,9977,75639655
4,6725763,17631099
3,5401745,19084053
5,6059046,19003415
5,5503580,45624306
3,29049,93445696
3,6725763,830821
5,838120,47957448
4,6329343,81842936
5,5877224,44171010
3,890032,30294888
2,3742,768587
5,7693611,52798602
3,30210,74970254
3,809296,87109281
3,21644,85043693
4,213379,17371394
4,41547,88471367
3,6563564,58184429
4,6330859,46011199
4,6419249,37858275
5,27776,63314475
4,26742212,57142836
3,6323953,17285252
4,6329343,19586105
5,849540,50739082
3,872793,557390
3,6916,17179679
3,3352,93743846
3,7918545,61049075
5,33643392,78159930
5,2000,60576307
3,6627764,58462655
3,7381,53531310
3,17737,79226419
3,3936,73615876
5,7688374,70525265
3,21105,17704729
4,7616,37339896
5,6326949,84396416
4,862884,36936264
5,54304668,93577914
5,6331204,10129392
5,6327301,52798602
4,3532,5216211
5,610141,45815056
5,4037,77573852
5,21877,70650643
5,5441280,43615177
5,33649716,69481409
5,5428757,90450384
5,5435156,39961321
5,16509,71997963
3,8338472,86428488
3,6330619,17134819
3,6627929,5665915
3,6627768,19260252
5,5426289,63519941
4,6257203,55417686
3,35074,59933590
5,7693277,40236636
3,6095191,44617000
5,33605676,32331959
5,9597016,93803163
4,9452,79076004
5,6916,88143309
5,307243,37888159
3,6929585,92840207
5,16855,89092735
4,21105,42092385
4,890032,70925428
3,6692010,33989960
5,27802,77050818
5,28121,94309909
5,5426324,89987896
5,7081178,396674
4,6923,70147159
3,5423932,58632499
3,21463,56989283
1,7054687,81536874
5,6326955,17511463
3,5429611,266064
3,3499,69661233
4,5427621,5062326
5,6331250,54988499
5,6725809,40107808
5,4815,94051102
5,6103600,4062430
3,17290,31149599
5,6822,42214599
3,77947,10137949
3,5984224,5561711
2,9961,90339650
2,6871,76980540
5,5427153,94252842
3,799037,67984465
5,3328,30539006
5,6018007,69473064
3,6328093,39482107
5,3742,86100473
5,6427,57359586
3,3265,80365894
4,78074,70616616
3,6330625,63012220
4,7693611,41392501
3,6329729,19107363
4,6018010,17521844
2,7046902,44934700
3,10200,44339870
5,5793965,59291838
5,33628260,39850690
5,9956381,32038095
5,5434922,54061661
4,820880,5138877
4,6329343,77797857
5,5431611,62315564
4,5877070,43279927
3,3503,77867376
3,5988971,77586409
3,6628602,90321497
3,10185,80279162
5,6588516,48274048
4,3357,73007631
4,29307,89590223
4,30118,939227
4,33531320,66525567
3,3427,95030441
3,7918545,31908009
3,11608,86463724
5,34068,82377538
5,21466,88788283
5,23731,71679223
3,21644,66532554
3,5426613,54296643
5,610141,5745394
5,6625202,61869072
5,6931387,31586902
5,5877070,19745313
4,6375817,65586211
3,222804,80726082
5,34193,53177044
3,6910,65823351
3,21466,590730
1,18972,39858116
5,3986,5228816
4,7386483,231563
4,9422,30155260
4,7688374,84583791
4,3246,90408562
5,7383609,5122622
3,6627876,5439604
3,299673,44515501
3,7825,73548837
5,6327701,69371952
5,5435132,19385698
3,5435156,47240988
4,6330630,86897202
5,3517,76586597
4,6017991,90210965
5,9005091,45279243
5,22323559,69247482
5,5439480,17514235
5,9002583,19815631
2,11862,47850503
3,830065,55874624
3,16276,486708
5,4807,34613552
4,34125,34459865
3,6931387,30836549
4,10047,89513547
3,222752,57669399
4,253157,831466
3,6328093,5592840
3,10216,40985950
3,6822,91447176
3,30210,69880799
3,6151603,87153352
1,21466,5516806
4,10214,80096886
5,332246,93551330
4,3557,41754707
5,32883890,59432657
5,7616,72784216
3,87591,10648438
1,6731,40498331
4,5503750,49756950
5,27790,51330034
5,7781,34893246
5,15182,32160070
4,7383665,19813351
4,3984,54614568
4,30210,19003415
4,5433819,17116961
5,34011,38538797
3,5429129,67917450
1,10220,17719556
3,407,19354446
3,6329350,5307559
5,6328093,93109984
3,7693911,93712038
2,6731,90012111
4,8895507,94234849
5,34665,69934868
3,3956,476495
4,6018008,71108606
5,27790,48816237
3,5156,5420559
3,6628423,65008584
3,5435156,33721075
3,34125,63725734
3,5439453,11085951
3,3731,77390410
5,834363,30747263
3,6631237,31650412
5,6627927,42454405
3,16269,71085544
5,21599,49849847
5,17290,83401714
5,896172,1949180
5,4142,89005485
5,6631202,91560650
5,5437415,94449907
4,33533112,89342977
5,6902851,69454890
3,6627801,86486681
4,10192,80096886
3,5426662,5066529
4,6005655,5578742
3,3517,86735776
4,7032003,31745943
5,5435156,58517306
3,6151571,19158806
5,5793965,41387129
4,3487,44580362
3,10200,53032780
5,7032079,51440528
5,16269,76487758
3,1129,30096475
4,409,48533842
3,6330868,93808795
3,15176,40636424
3,22090,19736680
3,297809,43229043
5,5438456,51729916
2,3751,32226762
4,87591,52808667
5,103349,59497863
4,331807,45785707
4,21599,30970761
5,5426891,47216675
3,872794,5429064
5,6773757,80521270
5,6329645,89133015
5,22922,36864349
5,220414,48274053
5,4142,60565769
3,3519,34828982
3,15454296,85542304
3,7825,306999
5,103349,31559064
5,21606,71972434
5,6325921,47594173
3,6327701,19241861
5,265943,55082597
4,5426886,94864539
4,5439461,58922530
3,5998479,93749802
1,7446,19847671
3,6903692,50141261
5,30163,87526772
2,30189,43932708
3,10123,40036677
5,4250,81533157
3,408,74819178
4,405,94318706
5,5394178,49400976
5,16284,39851836
3,10192,91914556
3,4246,42485995
5,27782,83201174
4,6329806,31730092
2,3466,64263620
4,3731,93941902
3,5423933,65507619
5,7616,65407197
5,6336847,95246927
4,10160,35200836
3,9961,453730
3,3329,41263589
3,7663,68726012
3,5426891,49743656
5,21100,32535823
1,222752,10989896
5,6627924,35302065
4,3535,82193721
3,21715,35492310
3,3561,17248555
3,34003,82803673
5,87642,85933789
4,3515,92056148
4,6331204,47293229
5,5192,83724645
3,3985,49649158
3,5787235,5142533
5,3747,48176264
3,77946,68518211
4,16284,92959072
4,7929872,93284498
5,30151,35888667
4,30163,72791991
3,15179,532523
3,4036,81697281
4,5476,10403306
3,3515,586168
4,225709,5233412
5,5423924,89910969
5,8092339,66417637
4,21604,88881091
4,11198,810732
3,41535,93281698
3,6627770,51866146
4,3502,65243482
4,9961,93948758
3,6329350,88641685
5,5428561,86366802
5,3985,43360604
5,21637,19182490
5,6325658,83552928
4,28286,80217242
3,6627932,59226105
2,15176,48658474
4,4129,63780819
4,4385137,61548092
3,6331965,93089428
3,3264,82233667
3,3745,77835444
3,6336936,904417
3,6959503,5115548
3,6627769,19035418
3,3731,63224059
3,7379,61643024
4,6017988,17489885
5,11907,36151658
4,9978,81490828
3,7688374,60624467
3,6627924,81213805
5,6628602,52515864
3,5401745,88520970
5,4246,19725594
2,18969,17078038
5,253204,47993828
5,3557,46050640
5,6625926,40776687
3,6627806,70624817
2,5433478,333378
4,3481,17160774
2,21100,81635963
2,2651,52289761
4,872794,86311718
3,103349,55169760
4,502307,86257934
5,6916,31727444
5,6627844,18069355
5,5435449,57291102
4,7255,17332545
4,7256,88018600
5,6004241,85280721
3,6329348,55874624
3,33648876,33381307
5,15178,79796194
4,22053,93130426
5,21135,56924638
4,3527,91336849
5,30199,70085781
5,6871,19403124
3,6375800,904417
2,3503,91599558
5,30150,10762781
3,6933,64150924
5,8081145,49719517
1,3745,37475363
2,3326,291598
4,6627963,37171374
3,9961,80179799
5,17035,5109310
5,6329353,53719854
2,402,75148770
4,17042,19532693
3,5441474,46413752
2,21604,40608447
3,4154,88881091
4,3503,43259224
4,8082138,67765462
3,5429440,5578742
5,6916,81921645
4,4163,39176223
4,3553,81316105
5,7692673,80726082
5,18971,59096576
4,5440351,17530509
4,18765757,37280343
3,6330868,5173083
2,404,64905178
5,34307952,17149376
2,6627929,19256451
5,404,645624
5,6627770,33509226
4,8895507,80096886
3,34003,43692982
3,4840874,69380968
5,8081145,76816587
5,6328097,77040771
4,30809,19109851
1,404,48224854
5,5435155,41616606
5,5426613,52011130
4,835681,40229823
3,6906507,5395592
5,5437408,61814499
5,6916,57068693
4,15187,13133820
1,5426808,13074708
2,838120,19515009
3,5435156,42049632
3,6330619,51053275
5,9422,17219510
3,3649,51802075
5,5989708,77586409
4,3751,91725445
3,21604,53152326
3,30189,53289101
5,29308,34460849
1,87642,5305063
3,11616,333378
5,5439416,64378475
3,3741,5103813
3,6631202,10403306
5,4016,91625885
5,6329348,53238085
4,3557,65723035
3,18971,824429
5,6328097,69731009
2,3553,83905472
5,6649636,50324824
5,5431611,93807940
5,21599,71434997
3,4037,78665147
5,29314,848387
3,29996,67680163
4,6924,37889986
1,5192,67389071
5,3859,87372349
4,29035,74919626
5,11925,46713075
1,3742,42710785
3,5865139,90210022
5,6704561,92959072
5,6049933,79484139
5,34192,71881585
3,3498,19362388
4,6631237,92757670
3,4154,40855467
4,5427754,63363912
3,4874,86935754
3,78074,34397240
5,6327702,17097857
5,4797,64557049
3,5794756,19831260
5,6929543,5100430
4,7434992,34260767
5,5877070,17723505
5,6628423,5128290
4,41533,92013912
5,6302266,37523060
3,29308,76760227
5,5437410,19056345
2,34193,70600726
5,5435431,74385135
3,3241,61327815
5,10185,17199402
4,6005387,77996538
3,3487,36627351
1,5877378,48526549
3,6327310,72645794
2,41535,81516018
4,23731,5089631
4,5796645,57164485
5,3326,73267360
3,6327700,55900877
3,41535,32594666
4,5439453,75068063
4,6330630,92741444
4,7031887,50679148
1,407,5114796
3,6627924,58049826
4,6327218,66730086
2,4002,48898098
5,18972,80714841
2,78073,34889433
5,6330868,32991413
3,3466,78398066
5,8078903,62319738
5,5401745,66877724
5,5426140,82683688
2,827688,64173037
5,5435449,56927803
3,3481,5416155
5,22053,5477605
3,7081178,93673643
3,16269,59438709
5,6329078,5395062
5,3328,92844923
4,3986,91336849
3,5440351,85979122
5,21349,47216675
4,21132,39813882
3,6627823,37330248
5,33786768,91520717
3,850317,55752394
5,3250,45116237
3,896172,17534632
5,5793965,43483579
1,10047,152668
2,30203,17131748
5,5423926,73375829
5,8748919,75447397
3,9966,49432265
2,7383665,86756176
5,849699,75504608
3,6903692,44626794
3,16269,536548
4,4385,1124825
5,3751,48219857
4,862884,45499690
5,3562,75179919
5,6049955,85027931
3,21348,68656440
3,6627932,37878316
5,6627948,63212779
5,835246,1113615
1,5338068,32965482
1,10124,5027406
3,28124,93863205
4,6329731,17082157
1,5423924,79653175
5,256069,81986968
4,3265,91496001
4,23739,283246
5,5431580,69689422
3,7046055,88543327
3,3527,93898457
5,5437153,92918625
2,5427032,88592920
3,4036,90109085
1,3498,84075452
3,6627769,72964898
4,103581,64816857
5,3741,81192573
4,6903683,76845318
5,3241,38153645
3,5423932,38245587
4,6627820,58254712
4,862884,51516679
3,30800,52580278
4,5435127,19874782
5,102620,35302065
3,5156,10877889
3,3248,44876691
3,6731,55362708
4,6328243,19592241
1,307243,93438068
4,6323155,41914575
3,34068,45076050
5,6929451,47378989
4,7383665,39384661
3,3519,52175052
4,4520303,66164623
3,5510,56821150
3,3563,70916796
2,3499,60240159
1,5426324,5051790
4,6936,17236981
5,28081,1097996
4,409,80203087
3,9402,5518606
4,26316,5658403
4,7915793,17505463
3,4119,43992553
4,6820,19611956
2,6936,62832065
5,7081178,80256405
5,16302,17551191
2,21100,85871931
5,5435145,19930604
5,222804,72140775
5,5423926,86409187
4,5423934,40372302
5,28136,63604693
5,5427515,40732567
5,28069,71862391
5,33531300,34143374
5,6625756,31697001
5,3427,88512278
1,6910,81640322
5,5877378,92203001
5,809028,40319126
4,6657226,43229043
2,610141,80856313
3,5423932,75549385
4,4616859,50179724
3,18969,33069250
5,28286,57682621
5,6375800,91482801
3,30203,19699016
4,5437408,875213
3,4246,66716514
5,3515,18018840
4,21877,42342730
3,405,72584362
4,6005667,5373592
5,15175,63314475
5,6551952,66270482
5,34771572,93888493
4,9946320,661517
5,250791,68634213
4,6327699,49985186
5,4131,50689014
4,16261,62722378
3,6627948,48330944
5,3352,89411215
5,23101787,57863374
5,258536,71587008
4,5440363,71228878
5,21100,85047117
5,6723852,17304310
3,3731,94082342
5,6657230,37364779
1,3562,17332663
4,297749,56193329
3,3427,19336596
5,6327204,35599799
3,6329729,886685
3,6627932,5115548
5,6916,66610662
3,3984,10223480
3,21604,42208133
5,6017988,19124084
3,21135,67389071
5,3741,305341
3,9946320,273294
5,21135,136176
3,7616,87415498
5,11614,68421060
5,3481,51337905
5,3328,43670220
3,11872,5492273
5,6049707,58592561
3,10047,13105020
2,610141,44820636
3,6627823,10800425
5,8071726,64267083
3,21135,57197259
1,3502,10331573
1,6328093,95144927
5,265943,19219762
5,610141,81802610
2,402,10403306
4,297809,74029785
5,405,645624
3,5435156,83021202
3,17035,581331
5,33586848,59110722
5,5440315,32754729
5,5435132,682930
3,3503,44037873
5,6929624,71678436
3,7381,33823354
5,6327700,35353925
5,5435127,19840658
3,30810,87948480
3,7731162,19618662
5,5423932,35032091
5,5156,62499568
3,6413,5028582
1,6822,17338949
1,3241,91514254
4,4135,69999406
5,21098,49875973
4,7693239,47846560
5,21303,69499921
3,18969,38062458
5,7895147,107507
4,196113,17121729
4,6375696,84865158
3,6731,5006352
4,8081145,74267586
4,809028,67561651
4,5794756,1000402
3,7731162,86188055
5,7687427,94111046
4,3248,91702379
4,6627769,75170370
5,3532,62350531
1,11865,17304310
4,6327706,72963799
5,5877378,77897011
4,6329353,66861021
5,7031959,17072873
5,5427927,92741263
2,7371,95031735
5,5430567,32430438
3,28068,65763256
3,21104,10762781
5,73866216,90352573
3,10341,84710628
5,4269,54261092
5,33531032,52563818
2,6059046,17480359
3,11872,525425
5,6325627,87617677
5,3516,19003415
4,7781,81978502
4,6825,57818635
1,799037,58365764
3,222804,53871240
4,5426891,50846579
4,3747,60922794
3,5437153,76473122
4,8081177,17785341
5,7663,56577395
5,8092339,62405627
4,21599,61153194
4,17503,17379596
4,332246,45560456
4,3986,17242267
3,26110457,75201026
5,5504104,66907880
5,24579,484685
3,6903683,39452617
5,8082138,73973273
3,6725763,67125082
5,3936,42707364
4,5440354,40124067
4,7918545,5114003
3,4430,78820898
3,6924,92928593
2,6820,31108158
5,5438048,83440755
2,5426662,49727646
5,6327700,38907014
5,7918161,32249027
3,5510,33069787
3,307243,5253739
3,7692406,67705353
2,5428757,62154808
3,3248,13043371
3,6151569,5373170
4,103349,17122970
5,6627948,47354370
4,6327699,17500041
3,5435130,92878274
3,30797,10403306
3,3984,266064
3,3502,50832352
5,6327771,90450384
3,3859,57065195
5,33533112,62891053
1,6731,32226762
1,6822,44500842
4,3357,5120990
1,41538,58526723
3,6903692,90438930
5,11904,49519235
5,5437408,60945247
1,5979647,67326084
5,6143711,89064106
3,5426830,78800862
5,6069722,68135463
2,3466,42657190
3,4131,17051891
1,3745,61434908
4,5510,41045106
4,10214,853843
5,3478,67354310
5,30162,35324567
5,5346622,35265769
3,3553,47752124
5,2651,94281655
3,6427,74453045
5,26315,35241659
5,34011,32807059
2,5427419,81272048
5,3499,93140818
5,10204,33393606
4,21466,85220910
3,21460,42390057
4,7650281,10403306
5,7332,429837
4,6375746,17489885
2,6822,81965955
5,6329731,5749169
5,34068,57069604
3,6725809,11040317
5,220414,57230289
4,6427,50807269
4,3487,65547982
4,34193,74674307
4,7383871,59598418
5,5435446,82930193
5,6657230,49727646
5,5439416,32754729
5,6559401,83666584
5,3466,53773050
3,4874,17489060
4,4932864,19975091
3,5427419,84022873
2,7781,82792458
5,8092339,44268016
1,6327699,883659
3,6375775,65932471
1,5435124,77195309
1,3998,152668
4,824191,68954895
4,5435458,47293229
3,21463,58049826
5,6627897,87233421
5,5427419,5540213
4,3936,52464870
5,28069,82837898
5,18969,78451651
4,7877829,41608243
4,3751,93773047
5,8328640,117800
4,26314,56125131
3,9958,57112103
3,29035,47281802
5,25543001,67459740
3,6329088,64406771
3,4127,35030726
3,6327204,10101857
4,6929624,107507
5,6627823,61082042
5,3503,73306195
3,6627764,17362669
4,5877070,90487900
1,5426220,76026371
3,6330868,19693512
5,5437403,89349317
2,3246,34173684
5,222752,53597684
3,5156,41008840
2,5426891,39996802
3,5440363,5554857
3,77946,34460849
4,9957,19270294
3,9452,10240063
4,6959503,60392021
4,9005091,50892257
3,3751,53031957
3,9452,90135966
5,6026847,90101285
5,3863,19504232
1,3466,42070475
3,6627771,80883522
5,9535,93852227
3,5865136,40239457
4,5436369,57916231
3,17170,885439
4,6933,34697500
4,6924,78800862
3,23737,47649023
1,22071,30121780
5,33653732,77782260
3,4154,35492310
4,583075,93880672
5,7693277,34700677
1,3506,17209530
3,7781,51111708
5,7651030,87757172
3,6916,72096360
5,3742,34268200
4,11603,213810
5,6627856,79737634
2,7454,19133092
5,256069,75092702
5,840514,30747263
3,3560,68381633
4,6407907,60299273
5,5426662,94413812
2,3511,91501265
3,799831,5027406
5,6330625,76288322
5,5894980,5537490
3,21604,85007609
3,6627948,38854627
3,5428565,38768706
3,2651,60259269
5,28126,19240663
5,6325665,775301
5,3497,55889130
3,3751,92928593
5,34781432,37333468
5,21315,90437206
3,3543,93900766
4,6327218,84355898
3,3742,68560075
3,4932864,76250944
4,6151571,19579180
5,11872,56825438
5,3248,40317496
1,3745,172924
5,30118,93229670
4,6329351,43229043
4,5434928,65723039
3,6151557,10809543
4,6143672,64675325
3,6627932,35492310
4,3519,59396892
3,18972,17225495
4,6327775,74806196
3,6329090,79567376
4,7081178,50343902
5,5426862,65037983
5,30150,64663647
4,5440354,47612709
5,59254996,5042290
5,16509,54949424
3,30162,61137932
2,6329090,67588876
4,8328640,76755076
3,6628593,258853
3,29035,87381995
3,7379,47542765
4,5428660,34887279
5,6005628,10422072
4,5439461,63779315
5,6328857,46538186
3,827688,56874243
1,6725809,215753
3,10220,30558528
3,9977,57582674
5,5433819,17149376
3,3499,93919648
3,73862884,79701302
3,34011,60835027
3,4248,10762781
1,3742,17450462
3,310512,5089257
4,6419249,780861
4,850317,92806574
5,21105,42584840
4,12662652,87347169
5,841141,88628155
5,6627768,40180939
3,30199,32632927
3,5434928,64856531
5,5422434,17057750
4,11925,17474172
4,207674,728439
3,8078903,92921408
3,5423933,58037410
3,102620,64758648
1,3466,80426303
4,9005091,86558661
1,3563,35473299
4,15175,44515501
3,21100,66693329
3,3516,93814475
4,3498,17397987
4,5423926,31696696
4,26319,69481409
5,6627770,94184942
5,15179,40258726
5,21315,77794290
4,5427065,86628340
4,494162,66523788
3,21644,69365582
3,6150378,162237
5,3265,93017955
3,6852630,53289101
4,862884,95638333
5,22728,57863374
3,15182,30946230
5,608897,5086563
5,849540,40043573
5,5439453,33513248
5,103349,5575708
1,3526,17259291
4,4246,65183773
3,9422,59306794
5,7689422,336943
3,824974,5032175
2,7926758,5158620
1,34004,5251081
4,6151569,5362585
3,5434922,90321497
4,21351,92868800
1,3741,79818831
4,5426324,65243482
5,3747,82762899
3,5435155,91959433
5,6328370,17711610
1,3474,45305819
3,6658110,56239094
5,6336936,47216675
2,21098,92944992
5,5426891,78680095
3,73862884,48958027
5,3936,84835919
2,11872,82354638
4,4270,82451346
5,6911,35550844
5,5085,80453227
3,809296,55752394
4,6627868,17438949
4,28126,48913397
3,9452,20012117
5,7692406,19138270
3,5426220,40840838
3,4163,31946534
5,5439416,60374206
2,11600,60505689
5,6327771,51883780
4,6627929,47177161
4,4250,80096886
4,6327301,66764773
5,29315,19773333
3,15180,17304310
5,5435130,89342128
1,5423932,94155622
3,15179,59685658
5,6332031,70164236
5,33581360,72013808
5,6822,34356574
4,11869,41765138
3,7371,19768530
5,7075945,54857952
3,4127,76872912
4,5426233,60142168
3,3502,47304550
4,5435132,60447628
4,848102,68141515
5,5426140,936017
5,5439461,31259511
5,34192,19983603
3,5427754,10403306
4,6151569,71428007
1,3474,19731650
4,7688374,82870544
2,862884,48330944
5,27800,300159
5,87642,19259598
4,6328097,5395592
2,3783,68112900
5,6929585,35024264
4,33661896,45301570
3,5435446,19489942
5,6330630,47216675
5,23233694,81516018
4,5998479,75917311
2,4430,566126
4,342607,17503474
5,5429138,460799
3,11438165,73489206
3,3526,56508014
4,5423933,50570599
4,3812,61954298
3,3490,80743284
5,28126,5366541
5,4269,5556565
4,5427065,32158142
1,7616,106599
3,21100,30290297
5,6627963,35933515
0,6906507,36335886
5,6327771,62003064
5,77943,10016
3,103647,68741987
3,7781,83410117
5,6325658,93038537
1,5979647,72002659
5,5796645,39353540
5,34003,84213145
5,5793965,83553258
4,3500,41938499
4,16269,42349650
3,5429416,88935141
4,5423933,65142138
3,102620,33324851
4,10214,74267586
4,103647,19003415
5,21604,5556565
5,5504104,17445743
3,6377322,37248058
4,848102,5427353
4,5503750,901060
4,8328640,77183761
1,16509,642053
3,3321,53951538
3,7031887,65289424
3,3783,33655785
2,18969,17152465
3,3998,81236251
2,5428757,93102084
3,2026,31581669
5,22017,94797163
5,6103600,86613379
3,3953,47602102
5,9956381,69215400
5,834474,83715530
5,824974,93159097
1,3561,19555873
4,33667628,34677288
3,6151603,76713804
2,7781,66728487
4,6627924,38769658
5,407,55889618
3,6627771,19640141
3,5324056,46538186
1,5426220,87703054
4,15182,56825438
5,11614,93317485
5,15175,74809617
3,6330619,75997587
3,4781816,17549880
5,23225276,82391420
5,7650281,92960802
3,7693611,46667120
4,23749,78712017
3,5510,34791560
5,33586848,815362
3,11867,82879885
5,34070284,76139358
4,34003,93808795
3,7919259,71370936
3,9422,86302502
4,21599,68663401
4,15187,68270565
5,73862884,19532693
1,34665,69790426
4,6583852,69934868
3,3498,15011161
5,4932864,463186
3,5430567,92056148
4,7047173,89606316
5,26316,72140775
4,3516,46684213
3,6327310,32604085
3,10200,57112103
5,16284,70677763
3,18971,40367179
3,3560,93841894
3,6628992,93814475
4,35074,86247892
5,809296,49224399
5,3553,92919954
3,11616,41718243
5,4269,69052472
4,6929585,81071398
2,21349,19502637
4,6330208,48625979
4,830494,87594106
5,6018007,93449771
3,5429440,17489885
4,3863,17409671
5,847291,58450485
4,6627820,77037566
3,21877,69503703
5,11872,80256405
3,6377322,47240988
5,34781432,35510199
5,6625756,93888493
5,28069,79327590
3,6330625,5630329
3,6327699,93789252
5,4616859,90327278
3,3526,5328270
4,3500,66525567
3,3956,266064
4,10124,37699267
5,3859,347068
3,6936,870912
5,103647,44995709
1,6419249,32166501
5,38436496,463186
3,30881,33521014
4,5437415,59172483
2,3560,74518907
3,21606,90357136
5,30189,69422717
5,6628423,17304310
3,7731162,93900766
5,8328640,62566901
3,4002,63620668
4,6959480,92729961
5,4131,39808898
3,30150,5157711
5,5441280,39486232
3,29314,56686498
4,872794,49441905
5,33649716,60686862
5,15178,48108878
4,6017988,89074457
4,29308,82794185
5,16897,10941174
3,408,93673397
5,3526,89246139
5,5195,37372299
3,6323953,1382868651
3,21348,31439189
5,5426220,57715712
3,21877,52887525
5,3553,771478
5,11893,75761271
5,6059046,31958076
3,7381,86080353
4,7332,66525567
4,33531872,59381082
4,6559394,5427330
2,890032,81635963
5,6049707,79327590
4,78074,85390373
4,21460,17332545
1,6060643,36019682
4,4061,44327034
5,6049933,10144512
1,7825,85137745
5,250791,47216955
4,9597016,86186882
3,9448,60850490
5,15175,84915180
4,3747,48729626
4,6375817,354159
4,5426830,91336849
3,21315,5282766
5,6628992,90317728
5,9402,38986168
2,5998479,815823
1,5429128,58328459
3,4270,61592770
5,15179,79796194
5,6903643,42145792
5,5439404,31960239
2,6820,59222366
2,3472,39978475
4,6327773,52062911
4,6331965,138778
4,3498,89514773
4,3490,73664221
5,17504,17137585
3,9978,889853
3,5979647,52219005
5,3472,56266374
3,5510,288995
5,11904,32224473
2,6328857,78188533
5,5998479,86682970
5,34193,51231196
2,26316,709095
2,4248,33022650
3,3487,824429
4,7616,34552767
2,21324,44994677
3,847291,31467398
2,6820,13089759
3,5435155,59840507
3,4135,66532554
4,77946,50891966
3,8071726,4429461
3,7616,62232554
4,6627929,10280364
4,6627889,19168535
4,6061161,19032462
4,3984,81403004
4,5429531,78482704
5,25550981,53312891
3,871221,32847445
5,28156,65449399
3,6906507,43568737
4,7332,30432177
5,33643392,85695034
3,11600,87109281
3,6825,82879885
3,10047,10801970
4,21606,68560075
5,6049933,64161242
3,6627876,50473920
3,77946,17792761
4,5394178,43279927
5,5427065,49649441
4,9962,19109979
3,809028,65680015
5,17035,10539947
3,6627929,87201269
4,6331965,623194
5,4037,771478
3,34665,63050190
3,29314,66861021
4,30150,17580486
2,7922,83942957
3,407,10461567
5,3241,52515864
3,3649,240303
2,3503,5385977
3,6627897,59641181
3,6910,37945435
5,222752,93749802
5,6327775,19951186
5,11904,72375003
3,34068,50888326
5,3998,5160793
4,5423925,36290867
5,7731125,754374
3,6627932,47950227
4,604309,5086563
5,6628602,36336846
4,6627844,75608717
4,4269,86378132
5,224949,36683068
3,6903643,17525211
4,21715,777542
